acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
-1.00146,-0.0405273,0.0610352,-0.625,-0.25,0.3125,-0.206055,0.648621,0.197571,0.705505,-0.43742,1.48869,0.14153
-0.998047,-0.0366211,0.074707,-1.0625,-0.9375,0.0625,-0.206116,0.648438,0.197693,0.705566,-0.435499,1.48743,0.143211
-0.997559,-0.0356445,0.0668945,-0.8125,-0.25,0.1875,-0.206116,0.648438,0.197693,0.705566,-0.435499,1.48743,0.143211
-1.00098,-0.0361328,0.065918,-0.75,-0.75,0.1875,-0.206177,0.648499,0.197693,0.705566,-0.437267,1.48876,0.142222
-1.00098,-0.0385742,0.0668945,-0.5,-0.3125,0.3125,-0.206177,0.648499,0.197693,0.705566,-0.437267,1.48876,0.142222
-1.00684,-0.0361328,0.065918,-0.875,-0.375,0.4375,-0.206177,0.648499,0.197693,0.705505,-0.436988,1.4878,0.141929
-0.998535,-0.0415039,0.0688477,-0.875,-0.75,0.0625,-0.206177,0.648499,0.197632,0.705505,-0.437867,1.4875,0.1408
-1.00098,-0.0375977,0.0664062,-0.625,-0.4375,0.3125,-0.206177,0.648499,0.197632,0.705505,-0.437867,1.4875,0.1408
-1.00195,-0.0371094,0.0693359,-0.9375,-0.5625,0.375,-0.206177,0.64856,0.197632,0.705505,-0.438423,1.48854,0.140767
-1.00195,-0.0361328,0.065918,-0.625,-0.625,0.1875,-0.206238,0.64856,0.197632,0.705505,-0.439643,1.48883,0.139804
-1.00146,-0.0371094,0.065918,-0.875,-0.5,0.5,-0.206238,0.64856,0.197632,0.705505,-0.439643,1.48883,0.139804
-0.998047,-0.0390625,0.0639648,-0.5625,-0.375,0.1875,-0.206238,0.64856,0.197632,0.705444,-0.439363,1.48787,0.139511
-0.995605,-0.0390625,0.074707,-0.8125,-0.75,0.125,-0.206238,0.64856,0.197632,0.705444,-0.439363,1.48787,0.139511
-0.996094,-0.0375977,0.0600586,-0.75,-0.0625,0.5,-0.206238,0.648621,0.197571,0.705444,-0.440805,1.48861,0.138344
-1.00244,-0.0380859,0.0703125,-0.875,-0.9375,0.1875,-0.206238,0.648621,0.197571,0.705444,-0.440805,1.48861,0.138344
-1.00098,-0.0395508,0.0678711,-0.6875,-0.625,0.25,-0.206299,0.648621,0.197571,0.705444,-0.442028,1.4889,0.137379
-1,-0.0400391,0.0649414,-0.5,-0.0625,0.5625,-0.206299,0.648621,0.197571,0.705444,-0.442028,1.4889,0.137379
-0.999512,-0.0341797,0.0698242,-0.875,-0.875,0.1875,-0.206299,0.648621,0.197571,0.705383,-0.441748,1.48794,0.137085
-1.00244,-0.0375977,0.0673828,-0.5625,-0.3125,0.1875,-0.206299,0.648621,0.197571,0.705383,-0.441748,1.48794,0.137085
-0.996582,-0.0400391,0.0703125,-0.8125,-0.375,0.375,-0.206299,0.648682,0.19751,0.705383,-0.443196,1.48868,0.135912
-0.999023,-0.0405273,0.0673828,-0.625,-0.5,0,-0.20636,0.648682,0.19751,0.705383,-0.444421,1.48898,0.134945
-0.999023,-0.0405273,0.0732422,-0.125,-0.0625,-0.125,-0.20636,0.648682,0.19751,0.705383,-0.444421,1.48898,0.134945
-0.999512,-0.0419922,0.0639648,0.125,0.25,-0.125,-0.20636,0.648682,0.19751,0.705383,-0.444421,1.48898,0.134945
-0.997559,-0.0375977,0.0673828,-0.0625,0.1875,-0.3125,-0.20636,0.648682,0.19751,0.705383,-0.444421,1.48898,0.134945
-1.00391,-0.0375977,0.0678711,0,-0.125,-0.3125,-0.20636,0.648682,0.19751,0.705383,-0.444421,1.48898,0.134945
-0.997559,-0.0415039,0.0712891,0.4375,0.25,-0.1875,-0.206421,0.648682,0.197449,0.705383,-0.446526,1.48896,0.132847
-1.00098,-0.0341797,0.0605469,0.0625,0.3125,0.0625,-0.206421,0.648743,0.197449,0.705322,-0.446822,1.48905,0.132503
-1.00049,-0.0356445,0.0600586,0.4375,-0.1875,-0.125,-0.206421,0.648743,0.197449,0.705322,-0.446822,1.48905,0.132503
-0.998535,-0.0390625,0.0668945,-0.0625,0.0625,0.0625,-0.206421,0.648743,0.197449,0.705322,-0.446822,1.48905,0.132503
-0.998047,-0.0371094,0.0654297,-0.3125,0.0625,0.0625,-0.206421,0.648743,0.197449,0.705261,-0.446541,1.48808,0.132208
-1.00781,-0.0395508,0.0668945,-0.1875,-0.5625,-0.25,-0.206421,0.648804,0.197449,0.705261,-0.447118,1.48913,0.132157
-0.998535,-0.0371094,0.0634766,-0.25,0.0625,0.125,-0.206482,0.648804,0.197388,0.705261,-0.449231,1.48912,0.130053
-1.00342,-0.0361328,0.065918,-0.3125,0.0625,-0.0625,-0.206482,0.648804,0.197388,0.705261,-0.449231,1.48912,0.130053
-1.00049,-0.0405273,0.0654297,-0.0625,-0.25,-0.3125,-0.206482,0.648804,0.197388,0.7052,-0.44895,1.48815,0.129757
-0.998535,-0.0390625,0.0668945,-0.0625,0.1875,0,-0.206482,0.648865,0.197388,0.7052,-0.449533,1.4892,0.129701
-0.999023,-0.0385742,0.0654297,-0.25,0.0625,-0.0625,-0.206482,0.648865,0.197388,0.7052,-0.449533,1.4892,0.129701
-1.00098,-0.0366211,0.0688477,0.0625,-0.25,0,-0.206482,0.648865,0.197388,0.7052,-0.449533,1.4892,0.129701
-0.999512,-0.0361328,0.0615234,0,0.4375,0.125,-0.206543,0.648865,0.197388,0.7052,-0.450765,1.4895,0.128728
-1.00342,-0.0361328,0.0708008,0.0625,-0.25,-0.1875,-0.206543,0.648865,0.197388,0.7052,-0.450765,1.4895,0.128728
-0.998535,-0.0400391,0.0668945,-0.0625,-0.125,-0.125,-0.206543,0.648865,0.197327,0.705139,-0.451368,1.48822,0.127298
-1.00391,-0.0366211,0.0644531,-0.125,0.3125,0.125,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-1,-0.0371094,0.0693359,-0.0625,-0.4375,-0.25,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-1,-0.0375977,0.0712891,-0.125,0.0625,0,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-1.00195,-0.0361328,0.0712891,-0.1875,0,0.0625,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-0.998535,-0.0351562,0.0664062,0.125,-0.125,-0.0625,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-0.999512,-0.0366211,0.0688477,0,0.25,0.1875,-0.206543,0.648926,0.197327,0.705139,-0.451956,1.48927,0.127237
-1.00049,-0.0375977,0.0654297,-0.0625,0.0625,0,-0.206543,0.648926,0.197327,0.705078,-0.451675,1.48831,0.126941
-1.00195,-0.0380859,0.0693359,0.125,-0.3125,-0.125,-0.206604,0.648926,0.197327,0.705078,-0.45291,1.4886,0.125965
-1.00098,-0.0375977,0.0688477,0,0.3125,0.25,-0.206604,0.648987,0.197327,0.705078,-0.453503,1.48965,0.125902
-0.998047,-0.0336914,0.0639648,0.0625,0,0.0625,-0.206604,0.648987,0.197327,0.705078,-0.453503,1.48965,0.125902
-1.00098,-0.0366211,0.0698242,-0.125,-0.1875,-0.125,-0.206604,0.648987,0.197327,0.705078,-0.453503,1.48965,0.125902
-1.00049,-0.0375977,0.0698242,-0.0625,0.1875,-0.0625,-0.206604,0.648987,0.197266,0.705078,-0.454388,1.48934,0.124765
-0.999023,-0.0375977,0.0688477,-0.1875,-0.3125,-0.125,-0.206604,0.648987,0.197266,0.705078,-0.454388,1.48934,0.124765
-0.999512,-0.0356445,0.065918,0.0625,0.1875,-0.125,-0.206604,0.648987,0.197266,0.705078,-0.454388,1.48934,0.124765
-0.999023,-0.0395508,0.0693359,-0.25,0.0625,0.0625,-0.206604,0.648987,0.197266,0.705078,-0.454388,1.48934,0.124765
-1.00195,-0.0410156,0.0634766,0.0625,-0.3125,-0.3125,-0.206665,0.649048,0.197266,0.705017,-0.455942,1.48972,0.123421
-0.998535,-0.0390625,0.0722656,-0.125,0.0625,0.125,-0.206665,0.649048,0.197266,0.705017,-0.455942,1.48972,0.123421
-1.00146,-0.0390625,0.0673828,0.0625,0.125,0.0625,-0.206665,0.649048,0.197266,0.705017,-0.455942,1.48972,0.123421
-0.998047,-0.0366211,0.0678711,-0.125,-0.25,-0.125,-0.206665,0.649048,0.197266,0.705017,-0.455942,1.48972,0.123421
-1.00195,-0.0380859,0.0693359,-0.1875,0,0.0625,-0.206665,0.649048,0.197205,0.705017,-0.456828,1.48941,0.122284
-0.99707,-0.0356445,0.0673828,0.25,0.125,0.0625,-0.206665,0.649048,0.197205,0.705017,-0.456828,1.48941,0.122284
-1,-0.0366211,0.0698242,-0.25,-0.0625,0.0625,-0.206665,0.649048,0.197205,0.705017,-0.456828,1.48941,0.122284
-1,-0.0395508,0.0678711,0.625,0.1875,0.0625,-0.206665,0.649048,0.197205,0.705017,-0.456828,1.48941,0.122284
-1.00439,-0.0395508,0.0712891,0.25,0.4375,0.25,-0.206665,0.649048,0.197205,0.705017,-0.456828,1.48941,0.122284
-0.996094,-0.0400391,0.065918,-0.125,0.0625,-0.25,-0.206726,0.649048,0.197205,0.705017,-0.458067,1.48971,0.121304
-1.00537,-0.0415039,0.0649414,0.75,-0.125,0.1875,-0.206726,0.649109,0.197205,0.704956,-0.45839,1.48979,0.120933
-1.00195,-0.0429688,0.0566406,1.1875,1,1.5625,-0.206543,0.649414,0.197083,0.704773,-0.458625,1.49066,0.120333
-0.994629,-0.0351562,0.0566406,-0.0625,-0.0625,1.8125,-0.20636,0.649597,0.197327,0.70459,-0.452221,1.49127,0.126819
-0.999512,-0.0229492,0.0361328,-3.3125,-0.0625,-0.9375,-0.206848,0.64978,0.197571,0.704224,-0.458836,1.49223,0.121413
-0.996582,-0.0268555,0.09375,-21.6875,-5.9375,0.6875,-0.209106,0.648132,0.200439,0.704224,-0.446867,1.48937,0.140595
-1.00195,-0.0527344,0.0493164,-4.0625,-3,-4.0625,-0.210144,0.647644,0.200317,0.704407,-0.465715,1.48832,0.123201
-0.993164,-0.0336914,0.0673828,-0.75,2.0625,3.75,-0.2099,0.648071,0.200806,0.703979,-0.455963,1.49023,0.133596
-1,-0.0283203,0.0522461,4.3125,1.4375,-2.25,-0.209656,0.648499,0.200012,0.703857,-0.466193,1.49038,0.121559
-0.997559,-0.0415039,0.0844727,-3.125,-1.875,-0.5625,-0.210022,0.64801,0.200378,0.704102,-0.464599,1.48951,0.12433
-1.00342,-0.0454102,0.0776367,3.0625,3.5,-1.0625,-0.209961,0.648438,0.199707,0.703918,-0.476546,1.49022,0.1113
-0.995605,-0.0341797,0.0839844,2.5,0.625,0.4375,-0.209534,0.648499,0.199524,0.703979,-0.471356,1.48921,0.114992
-1.00049,-0.0380859,0.0478516,-3.0625,-1.5625,0.8125,-0.209839,0.648438,0.199951,0.703857,-0.47022,1.48991,0.117532
-0.999023,-0.0507812,0.0825195,0.9375,0.4375,-0.8125,-0.2099,0.648438,0.19989,0.703857,-0.472358,1.48989,0.115403
-1.00684,-0.050293,0.0620117,-2.5,2,0.625,-0.210327,0.648621,0.200073,0.703491,-0.478704,1.49027,0.109772
-0.996582,-0.0263672,0.0541992,2.0625,-0.5625,-0.625,-0.210083,0.648804,0.199829,0.703491,-0.479155,1.49098,0.108851
-1.00293,-0.0395508,0.0712891,-0.9375,0.125,1,-0.210083,0.648804,0.200012,0.70343,-0.476182,1.49096,0.112003
-0.993164,-0.0307617,0.081543,-0.375,0.375,0.5,-0.210083,0.648743,0.200073,0.703491,-0.474931,1.4912,0.113564
-0.997559,-0.0361328,0.0600586,-1.625,-1.8125,-0.1875,-0.210266,0.64856,0.200256,0.703552,-0.474413,1.49084,0.11462
-0.999512,-0.0366211,0.0742188,0.875,-0.5625,0,-0.210266,0.64856,0.200256,0.703552,-0.474413,1.49084,0.11462
-0.999512,-0.0424805,0.0698242,-1.125,0.25,0.6875,-0.210388,0.64856,0.200439,0.703491,-0.473977,1.49143,0.115775
-1.00293,-0.0371094,0.065918,-0.125,-0.125,-0.4375,-0.210388,0.64856,0.200378,0.70343,-0.47458,1.49012,0.114315
-0.994629,-0.0361328,0.0703125,0.6875,-0.0625,-0.0625,-0.210388,0.64856,0.200378,0.70343,-0.47458,1.49012,0.114315
-1.00244,-0.0405273,0.0644531,-0.1875,0.875,0.0625,-0.210388,0.64856,0.200378,0.70343,-0.47458,1.49012,0.114315
-0.999023,-0.0380859,0.0620117,0.5,-0.75,-0.5625,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.998047,-0.0424805,0.0712891,-0.25,0.25,0.3125,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.996582,-0.034668,0.0683594,0.125,0.25,-0.125,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.999512,-0.0366211,0.0693359,-0.3125,-0.625,-0.4375,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-1,-0.0380859,0.0703125,0.25,0.1875,0.0625,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.998047,-0.0356445,0.0639648,-0.125,0.5,0.1875,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.999023,-0.0395508,0.0688477,-0.0625,-0.875,-0.375,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.998047,-0.0356445,0.0644531,0.125,0.625,0.25,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-1,-0.0356445,0.0698242,-0.0625,0.25,0.25,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.999023,-0.0400391,0.0693359,0.5,-0.4375,-0.25,-0.210449,0.648621,0.200378,0.70343,-0.47649,1.4915,0.113222
-0.99707,-0.0361328,0.0737305,-0.3125,0.625,0.6875,-0.210388,0.648621,0.200378,0.70343,-0.475222,1.49119,0.114221
-0.999512,-0.0395508,0.0668945,0.1875,-0.1875,-0.1875,-0.210449,0.648621,0.200378,0.70343,-0.47649,1.4915,0.113222
-0.998047,-0.0366211,0.0717773,-0.3125,-0.1875,-0.0625,-0.210449,0.648621,0.200378,0.70343,-0.47649,1.4915,0.113222
-1.00098,-0.0380859,0.0673828,-0.4375,-0.125,0,-0.210449,0.648621,0.200317,0.70343,-0.477382,1.49117,0.112069
-1.00098,-0.0375977,0.065918,-0.125,0.125,-0.125,-0.210449,0.648621,0.200317,0.70343,-0.477382,1.49117,0.112069
-1,-0.0361328,0.0693359,0.3125,-0.25,0.0625,-0.210449,0.648621,0.200317,0.70343,-0.477382,1.49117,0.112069
-0.999023,-0.0380859,0.0698242,-0.125,0.5,0.125,-0.210449,0.648621,0.200317,0.70343,-0.477382,1.49117,0.112069
-1.00391,-0.0332031,0.065918,0.0625,-0.375,-0.3125,-0.210449,0.648621,0.200317,0.703369,-0.477093,1.49019,0.111761
-1.00049,-0.0449219,0.0693359,-0.1875,-0.25,-0.125,-0.210449,0.648621,0.200317,0.703369,-0.477093,1.49019,0.111761
-1.00488,-0.0380859,0.0698242,0.25,0.5625,0.25,-0.210449,0.648621,0.200317,0.703369,-0.477093,1.49019,0.111761
-1,-0.0361328,0.0605469,-0.1875,-0.3125,0.1875,-0.210449,0.648682,0.200317,0.703369,-0.477741,1.49126,0.111661
-0.979492,-0.0380859,0.0673828,-0.1875,-0.1875,0.125,-0.210449,0.648682,0.200317,0.703369,-0.477741,1.49126,0.111661
-1.00049,-0.0366211,0.059082,-1.125,-0.125,-0.0625,-0.210632,0.648682,0.200439,0.703247,-0.479184,1.49084,0.110348
-0.99707,-0.0356445,0.0693359,-1.3125,-1.125,-0.25,-0.210754,0.648499,0.200562,0.703369,-0.478564,1.49085,0.111578
-1.00146,-0.0429688,0.0683594,-0.4375,-0.0625,-0.1875,-0.210815,0.648499,0.200562,0.703369,-0.47983,1.49116,0.110581
-1,-0.0390625,0.0683594,-0.8125,-0.0625,-0.5625,-0.210815,0.648499,0.200562,0.703369,-0.47983,1.49116,0.110581
-0.984863,-0.0415039,0.0698242,0.5625,-0.375,-0.4375,-0.210815,0.648499,0.200562,0.703369,-0.47983,1.49116,0.110581
-1.01221,-0.0356445,0.0629883,0.3125,0.6875,0.125,-0.210815,0.648499,0.200562,0.703308,-0.47954,1.49017,0.110273
-0.999512,-0.0400391,0.0595703,0.3125,-0.125,-0.6875,-0.210815,0.64856,0.2005,0.703308,-0.481083,1.49092,0.109018
-1.00244,-0.0429688,0.0717773,1.75,0.25,0.4375,-0.210632,0.648621,0.200317,0.703369,-0.480896,1.4911,0.108766
-0.999512,-0.0336914,0.0581055,0,1.875,1.25,-0.21051,0.648987,0.200439,0.703003,-0.478742,1.49163,0.110601
-0.995117,-0.0268555,0.0605469,-0.1875,-1.25,-0.5,-0.21051,0.648926,0.200439,0.703064,-0.478377,1.49155,0.111016
-1.00537,-0.0449219,0.0722656,-0.3125,-0.875,-0.5625,-0.21051,0.648926,0.200439,0.703064,-0.478377,1.49155,0.111016
-0.995605,-0.0341797,0.0615234,-1.0625,0.9375,0.5625,-0.210632,0.649109,0.200623,0.70282,-0.479037,1.4924,0.11093
-1.00195,-0.0361328,0.0639648,-1.125,-1.5625,-0.5,-0.210754,0.648865,0.200684,0.702942,-0.47865,1.491,0.11111
-1.00195,-0.0415039,0.0761719,-1.75,-0.875,-1.5625,-0.211182,0.648621,0.200745,0.703125,-0.484933,1.49216,0.106583
-1.00098,-0.034668,0.0727539,-0.9375,0.0625,0.6875,-0.211121,0.648621,0.200745,0.703125,-0.483659,1.49185,0.107587
-0.996582,-0.0444336,0.0595703,2.3125,0.5625,-0.3125,-0.210999,0.648804,0.200317,0.703064,-0.489078,1.49121,0.100855
-1.00098,-0.0371094,0.0698242,-0.125,0.4375,-0.25,-0.210999,0.648804,0.200317,0.703064,-0.489078,1.49121,0.100855
-1.00537,-0.0351562,0.0732422,0.375,0.4375,-0.9375,-0.210999,0.648804,0.200317,0.703064,-0.489078,1.49121,0.100855
-0.999023,-0.0371094,0.0634766,0.5625,0.625,-0.3125,-0.210999,0.648804,0.200317,0.703064,-0.489078,1.49121,0.100855
-1.00098,-0.0341797,0.0717773,0.3125,0.5625,0.0625,-0.210999,0.648804,0.200317,0.703064,-0.489078,1.49121,0.100855
-1.00098,-0.0351562,0.0551758,-2.625,-0.9375,0.125,-0.211304,0.648743,0.200684,0.702942,-0.488849,1.49162,0.102248
-1.00586,-0.0419922,0.0649414,0.9375,1.625,-1.1875,-0.211365,0.648926,0.200317,0.70282,-0.49697,1.49123,0.0932844
-0.996094,-0.0302734,0.0727539,-1.5,0.1875,0.875,-0.211426,0.648926,0.200623,0.702759,-0.493483,1.49217,0.0977479
-1.00195,-0.0371094,0.0717773,0.4375,0.3125,-0.875,-0.211426,0.648926,0.200623,0.702759,-0.493483,1.49217,0.0977479
-0.997559,-0.0361328,0.0742188,0.375,-1,0.625,-0.211426,0.648926,0.200684,0.702759,-0.492584,1.49249,0.0989092
-0.993652,-0.0395508,0.0668945,0.8125,1.0625,1.375,-0.211182,0.649109,0.200684,0.702637,-0.488886,1.49251,0.101974
-0.998535,-0.0288086,0.0629883,-2,-0.9375,-0.0625,-0.211365,0.648987,0.200989,0.702576,-0.486579,1.49189,0.104689
-1.00195,-0.0415039,0.0703125,-0.6875,-2.0625,-1.375,-0.211548,0.648682,0.200928,0.702881,-0.489422,1.49208,0.102651
-0.995117,-0.0473633,0.0766602,1.25,1.8125,0.25,-0.211487,0.648865,0.200684,0.702759,-0.493184,1.49171,0.0980247
-0.996582,-0.0361328,0.0605469,0.375,0.5,1,-0.211365,0.649048,0.200745,0.702637,-0.491178,1.49268,0.100206
-1.00195,-0.0351562,0.0737305,1.5625,0.1875,0,-0.211182,0.649048,0.200562,0.702698,-0.490305,1.49177,0.100079
-0.996094,-0.0249023,0.0595703,-0.6875,1.0625,0.75,-0.211121,0.649292,0.200745,0.702454,-0.487845,1.49277,0.102855
-0.999512,-0.0307617,0.0654297,-0.0625,-0.9375,-1.4375,-0.211182,0.64917,0.200684,0.702576,-0.489276,1.49259,0.101534
-1.00049,-0.0449219,0.0683594,0.375,-1.1875,-0.125,-0.211182,0.649048,0.200562,0.702759,-0.490599,1.49278,0.100393
-1,-0.0415039,0.0668945,0.0625,1.6875,0.5,-0.211243,0.649231,0.200562,0.702515,-0.492786,1.49233,0.0977205
-0.997559,-0.0317383,0.0620117,-0.375,-0.625,-0.0625,-0.211243,0.649292,0.200562,0.702515,-0.493482,1.49343,0.0975872
-1.00293,-0.0444336,0.0678711,-0.125,-0.3125,-0.375,-0.211243,0.649292,0.2005,0.702515,-0.494391,1.49309,0.096414
-0.999512,-0.0375977,0.0664062,-0.3125,0.4375,0.25,-0.211243,0.649292,0.2005,0.702515,-0.494391,1.49309,0.096414
-0.998535,-0.0405273,0.0698242,0.125,-0.4375,-0.125,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-0.997559,-0.0327148,0.0737305,-0.1875,0.125,0.0625,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-1.00244,-0.0356445,0.0703125,-0.0625,0.1875,0,-0.211243,0.649231,0.200562,0.702515,-0.492786,1.49233,0.0977205
-1.00049,-0.0390625,0.0683594,0,-0.375,-0.25,-0.211243,0.649231,0.2005,0.702576,-0.493989,1.49301,0.096866
-0.996582,-0.0444336,0.0629883,-0.0625,0.375,-0.125,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-1,-0.0371094,0.0644531,-0.25,0.625,0.0625,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-0.999512,-0.0429688,0.0683594,-0.3125,-0.3125,-0.1875,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-0.998535,-0.034668,0.0625,-0.0625,-0.125,-0.4375,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-1.00293,-0.0380859,0.0668945,-0.25,-0.0625,-0.25,-0.211243,0.649231,0.2005,0.702515,-0.493694,1.492,0.0965495
-0.996094,-0.0395508,0.0791016,0.8125,0.1875,0.1875,-0.211243,0.649231,0.2005,0.702576,-0.493989,1.49301,0.096866
-1.00293,-0.0400391,0.0605469,-0.0625,-0.0625,0.4375,-0.211304,0.649231,0.2005,0.702515,-0.494993,1.49231,0.0955241
-0.999512,-0.0380859,0.0688477,0.25,-0.3125,-0.6875,-0.211304,0.649231,0.2005,0.702576,-0.495288,1.49333,0.0958406
-1.00586,-0.0395508,0.0664062,-0.375,0.4375,0.0625,-0.211304,0.649231,0.2005,0.702515,-0.494993,1.49231,0.0955241
-1.00391,-0.0385742,0.0737305,-0.1875,0.125,-0.125,-0.211304,0.649231,0.2005,0.702576,-0.495288,1.49333,0.0958406
-1.00781,-0.0419922,0.0668945,0,0.3125,0.0625,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
-0.997559,-0.0327148,0.0683594,-0.375,-0.125,0.0625,-0.211304,0.649231,0.2005,0.702576,-0.495288,1.49333,0.0958406
-1,-0.0395508,0.0649414,0.5625,-0.375,-0.5,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
-0.994629,-0.0390625,0.0693359,-0.4375,0.25,0.0625,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
-1.00342,-0.0449219,0.0668945,-0.0625,-0.25,-0.3125,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
-0.999023,-0.0400391,0.0712891,0.375,-0.125,-0.25,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
-1,-0.0292969,0.0605469,-0.125,0.5625,0.375,-0.211304,0.649231,0.200439,0.702576,-0.496194,1.49299,0.0946709
